HHID2,IndID,Age,Relat,Gender,CLic,MLic,Educ,EmpStat,profDrvr,EmpPark,study,device,WF2,Source2,Version
790020090,2,62,3,2,1,2,2,1,--,5,2,1,88.707581,3,1.06
790020090,3,24,4,1,1,1,2,1,--,1,2,1,132.677795,3,1.06
790020090,4,22,4,2,1,2,2,1,--,3,2,1,100.569244,3,1.06
790021040,1,66,1,2,1,2,5,8,--,9,2,1,80.321548,3,1.06
790021060,1,43,3,1,1,2,4,1,--,1,2,1,81.703064,3,1.06
790021060,2,37,3,2,1,2,5,1,--,1,2,1,95.513565,3,1.06
790021060,3,12,4,2,99,99,9,99,--,9,99,1,104.500801,3,1.06
790021060,4,8,4,1,99,99,9,99,--,9,99,1,72.187569,3,1.06
790021070,1,62,3,2,2,2,4,8,--,9,2,1,88.707581,3,1.06
790021130,1,64,3,2,2,2,4,8,--,9,2,1,88.707581,3,1.06
790021130,2,64,3,1,1,2,4,8,--,9,2,1,101.666779,3,1.06
790021130,3,22,4,2,1,2,3,1,--,9,1,1,100.569244,3,1.06
790021130,4,19,4,2,1,2,3,8,--,9,2,1,124.21254,3,1.06
790021130,5,13,4,1,99,99,9,8,--,9,99,1,102.676476,3,1.06
790021130,6,5,4,1,99,99,9,99,--,9,99,1,87.527939,3,1.06
790021140,1,50,3,2,2,2,1,1,--,9,2,4,101.022446,3,1.06
790021140,2,27,4,1,1,2,4,1,--,9,2,4,107.884796,3,1.06
790022020,1,53,3,2,1,2,5,1,--,5,2,1,143.696045,3,1.06
790022020,2,28,4,1,1,1,3,1,--,1,1,1,145.564026,3,1.06
790022020,3,30,4,2,2,2,4,2,--,9,2,1,91.858841,3,1.06
790022020,4,13,4,1,99,99,9,8,--,9,99,1,124.873695,3,1.06
790022040,1,64,2,2,1,2,3,1,--,9,2,1,88.707581,3,1.06
790022040,2,70,2,1,1,1,3,8,--,9,2,4,96.89772,3,1.06
790022060,1,55,1,2,2,2,4,8,--,9,2,1,45.652176,3,1.06
790022080,1,66,2,2,2,2,4,8,--,9,2,1,50.016888,3,1.06
790022080,2,78,2,1,2,2,4,8,--,9,2,1,61.510162,3,1.06
790022100,1,75,1,2,2,2,4,8,--,9,2,1,225.273361,3,1.06
790022110,1,75,1,2,1,2,3,8,--,9,2,1,225.273361,3,1.06
790022120,1,25,3,1,1,2,3,2,--,1,1,1,51.95731,3,1.06
790022120,2,25,3,2,1,2,3,2,--,1,1,1,47.393829,3,1.06
790022120,3,1,4,1,99,99,9,99,--,9,99,1,39.504864,3,1.06
790022130,1,73,9,2,1,2,4,8,--,9,2,1,87.393082,3,1.06
790022130,2,39,8,2,2,2,4,1,--,9,2,1,47.555996,3,1.06
790022140,1,44,3,1,1,2,4,1,--,9,2,1,121.82901,3,1.06
790022140,2,16,4,1,99,2,1,8,--,9,1,1,330.13501,3,1.06
790022140,3,12,4,1,99,99,9,99,--,9,99,1,102.676476,3,1.06
7940002050,1,55,3,1,1,1,7,2,2,1,2,3,79.427536,2,1.06
7940002050,2,52,3,2,1,2,5,1,2,4,2,2,137.525696,2,1.06
7940002050,3,17,4,1,2,2,1,8,2,99,1,2,168.65918,2,1.06
7940002050,4,23,4,1,1,2,4,8,9,99,1,3,284.551178,2,1.06
7940003010,1,28,2,1,1,2,3,1,2,5,2,3,91.745476,2,1.06
7940003010,2,26,2,2,1,2,5,1,2,4,2,2,69.518684,2,1.06
7940003020,1,28,1,1,1,2,4,1,2,1,2,2,122.539223,2,1.06
7940003070,1,56,1,2,1,2,3,2,2,1,2,2,66.71611,2,1.06
7940003090,1,37,3,2,1,1,6,1,2,1,2,3,118.401497,2,1.06
7940003090,2,38,3,1,1,1,3,1,2,5,2,3,137.004623,2,1.06
7940003090,3,4,4,1,--,--,99,99,9,--,99,4,110.340942,2,1.06
7940003090,4,2,4,1,--,--,99,99,9,--,99,4,110.340942,2,1.06
7940003140,1,39,3,1,1,2,1,8,9,99,2,1,137.004623,2,1.06
7940003140,2,38,3,2,1,2,3,8,9,99,2,1,118.401497,2,1.06
7940003140,3,12,4,2,--,--,99,99,9,--,99,4,181.814346,2,1.06
7940003140,4,10,4,1,--,--,99,99,9,--,99,4,183.396759,2,1.06
7940003140,5,6,4,2,--,--,99,99,9,--,99,4,149.762848,2,1.06
7940003140,6,4,4,2,--,--,99,99,9,--,99,4,319.241486,2,1.06
7940004020,1,35,3,1,1,2,4,1,2,4,2,2,137.004623,2,1.06
7940004020,2,36,3,2,1,2,5,1,2,1,2,2,118.401497,2,1.06
7940004020,3,9,4,1,--,--,99,99,9,--,99,4,124.152336,2,1.06
7940004030,1,38,1,1,1,1,6,7,9,99,2,1,102.575768,2,1.06
7970001020,1,47,3,2,1,2,6,1,2,1,2,3,80.750435,2,1.06
7970001020,2,51,3,1,1,2,5,2,2,3,2,2,72.37661,2,1.06
7970001020,3,19,4,2,1,2,3,4,9,--,2,3,81.962616,2,1.06
7970001020,4,19,4,2,1,2,3,4,9,--,2,3,81.962616,2,1.06
7970001020,5,15,4,1,--,--,1,99,9,--,99,3,70.933701,2,1.06
7970001050,1,53,3,1,1,1,2,1,2,1,2,3,119.072746,2,1.06
7970001050,2,50,3,2,1,2,3,2,2,4,2,2,90.301895,2,1.06
7970001050,3,25,4,1,1,2,3,2,2,1,1,2,357.002991,2,1.06
7970001050,4,19,4,2,2,2,3,4,2,--,2,3,134.843475,2,1.06
7970001050,5,16,4,1,2,2,1,8,2,99,1,3,116.698898,2,1.06
7970001050,6,11,4,2,--,--,99,99,9,--,99,2,138.752609,2,1.06
7970001070,1,63,3,1,1,2,2,8,9,99,2,3,117.640312,2,1.06
7970001070,2,62,3,2,1,2,2,2,2,1,2,2,136.395859,2,1.06
7970001070,3,24,4,2,1,2,3,8,9,99,2,1,375.349396,2,1.06
7970001080,1,52,3,2,1,2,7,1,2,1,2,2,54.888676,2,1.06
7970001080,2,17,4,1,1,2,1,8,9,99,1,3,70.933701,2,1.06
7970001090,1,57,3,2,1,2,5,2,2,3,2,3,95.125351,2,1.06
7970001090,2,55,7,2,1,2,5,1,2,1,2,3,95.125351,2,1.06
7970001090,3,26,4,1,1,2,3,1,2,1,2,2,216.999008,2,1.06
7970001100,1,26,4,2,1,2,3,1,2,3,2,2,153.711166,2,1.06
7970001100,2,54,3,2,1,2,3,1,2,1,2,2,90.301895,2,1.06
7970001100,3,28,4,2,1,2,5,1,2,3,2,2,153.711166,2,1.06
7970001100,4,23,4,1,1,2,3,2,2,4,2,2,249.247086,2,1.06
7970001100,5,19,4,1,2,2,4,8,2,99,1,2,116.698898,2,1.06
7970001100,6,15,4,1,--,--,1,99,9,--,99,2,116.698898,2,1.06
7970002050,1,29,3,1,1,1,3,1,2,4,1,2,216.999008,2,1.06
7970002050,2,29,3,2,1,1,3,1,2,4,2,2,93.431068,2,1.06
7970002050,3,4,4,1,--,--,99,99,9,--,99,4,113.703156,2,1.06
7970002050,4,2,4,1,--,--,99,99,9,--,99,4,113.703156,2,1.06
7970002090,1,50,3,2,1,2,5,1,2,3,2,2,54.888676,2,1.06
7970002090,2,18,4,1,2,2,3,2,2,--,2,2,70.933701,2,1.06
7970002090,3,14,4,2,--,--,99,99,9,--,99,2,84.33873,2,1.06
7970002150,1,44,3,1,1,2,3,1,2,5,2,2,183.976944,2,1.06
7970002150,2,42,3,2,2,2,3,1,2,--,2,2,172.601318,2,1.06
7970002150,3,4,4,1,--,--,99,99,9,--,99,4,187.062454,2,1.06
7970002160,1,39,4,1,1,1,3,1,1,1,2,3,127.280396,2,1.06
7970002160,2,69,3,1,1,1,1,1,2,3,2,2,71.543655,2,1.06
7970002160,3,65,3,2,1,2,1,8,9,99,2,2,83.142937,2,1.06
7970002170,1,56,3,1,1,1,5,1,2,1,2,3,94.262932,2,1.06
7970002170,2,53,3,2,1,2,6,1,2,1,2,3,54.888676,2,1.06
7970002170,3,25,4,2,1,2,5,2,2,4,1,3,93.431068,2,1.06
7970002260,1,68,3,2,1,2,5,6,9,--,2,2,83.142937,2,1.06
7970002260,2,63,3,1,1,2,3,1,2,4,2,3,71.505928,2,1.06
7970002260,3,28,4,2,1,2,3,8,9,99,1,2,93.431068,2,1.06
7970002270,1,46,3,1,1,1,5,1,2,4,2,2,85.490211,2,1.06
7970002270,2,49,3,2,1,2,6,1,2,4,2,2,80.750435,2,1.06
7970002270,3,17,4,1,2,2,1,8,2,99,1,2,70.933701,2,1.06
7970002270,4,13,4,2,--,--,99,99,9,--,99,2,84.33873,2,1.06
7970002270,5,10,4,2,--,--,99,99,9,--,99,2,84.33873,2,1.06
830001010,1,55,3,2,1,2,5,1,--,5,1,1,85.746635,3,1.06
830001010,2,30,4,2,1,2,4,1,--,3,2,1,110.295525,3,1.06
830001041,1,74,2,1,2,2,5,8,--,9,2,1,84.131119,3,1.06
830001041,2,67,2,2,2,2,4,8,--,9,2,1,126.07267,3,1.06
830001050,1,52,3,2,1,2,4,8,--,9,2,1,94.005478,3,1.06
830001050,2,28,4,2,1,2,4,2,--,3,2,1,114.914543,3,1.06
830001050,3,28,4,2,1,2,5,1,--,3,2,1,114.914543,3,1.06
830001061,1,81,1,2,1,2,6,8,--,9,2,1,177.407959,3,1.06
830001080,1,46,3,1,1,1,2,1,--,4,2,1,90.470284,3,1.06
830001080,2,43,3,2,1,2,2,1,--,1,2,1,101.41938,3,1.06
830001080,3,18,4,1,2,2,1,8,--,9,1,1,132.729721,3,1.06
830001080,4,10,4,1,99,99,9,99,--,9,99,1,115.73584,3,1.06
830001080,5,14,4,2,99,99,9,8,--,9,99,1,84.852821,3,1.06
830001080,6,3,4,1,99,99,9,99,--,9,99,9,126.444588,3,1.06
830001100,1,24,2,1,1,1,2,1,--,5,2,1,126.764549,3,1.06
830001100,2,21,2,2,1,2,2,1,--,5,2,1,124.151077,3,1.06
830001110,1,65,1,1,1,2,2,1,--,1,1,1,122.575432,3,1.06
830001140,1,28,3,2,1,2,2,1,--,4,2,1,109.771362,3,1.06
830001140,2,31,3,1,2,2,1,1,--,3,2,1,111.489311,3,1.06
830001140,3,2,4,2,99,99,9,99,--,9,99,1,154.968704,3,1.06
830001151,1,74,2,2,2,2,5,8,--,9,2,1,87.025887,3,1.06
830001151,2,73,2,1,1,2,5,8,--,9,2,1,84.131119,3,1.06
830002010,1,62,2,2,2,2,5,8,--,9,2,1,103.029549,3,1.06
830002010,2,66,2,1,1,1,5,1,--,3,2,1,117.089386,3,1.06
830002040,1,40,3,2,1,2,2,1,--,4,2,1,101.41938,3,1.06
830002040,2,11,4,2,99,99,9,99,--,9,99,1,84.852821,3,1.06
830002040,3,74,5,1,2,2,9,8,--,9,2,4,84.131119,3,1.06
830002080,1,56,2,2,2,2,1,8,--,9,2,1,85.746635,3,1.06
830002080,2,62,2,1,1,2,1,1,--,3,2,1,96.65416,3,1.06
830002090,1,56,4,1,1,2,6,1,--,3,2,1,90.017494,3,1.06
830002090,2,90,3,1,2,2,2,8,--,9,2,4,104.003387,3,1.06
830002090,3,90,3,2,2,2,1,8,--,9,2,4,177.407959,3,1.06
830002111,1,46,3,2,1,2,5,1,--,5,2,1,94.932411,3,1.06
830002111,2,43,3,1,1,2,4,1,--,1,2,1,147.291962,3,1.06
830002111,3,14,4,2,99,99,9,8,--,9,99,1,84.852821,3,1.06
830002111,4,8,4,2,99,99,9,99,--,9,99,1,108.31752,3,1.06
830002111,5,4,4,2,99,99,9,99,--,9,99,1,154.968704,3,1.06
830003020,1,62,2,2,1,2,3,1,--,3,2,1,103.029549,3,1.06
830003020,2,65,2,1,1,2,3,1,--,1,2,1,117.089386,3,1.06
830003030,1,68,2,2,1,2,4,8,--,9,2,1,126.07267,3,1.06
830003030,2,70,2,1,1,2,2,1,--,1,2,1,84.131119,3,1.06
830003100,1,50,3,2,2,2,1,1,--,3,2,1,89.798119,3,1.06
830003100,2,53,6,2,2,2,5,1,--,3,2,1,89.798119,3,1.06
830003100,3,76,6,2,2,2,2,8,--,9,2,1,177.407959,3,1.06
830003100,4,21,4,2,2,2,2,2,--,3,2,1,124.151077,3,1.06
830004011,1,26,1,1,1,2,5,1,--,1,1,1,93.254059,3,1.06
830004020,1,64,2,1,1,2,2,1,--,1,2,1,96.65416,3,1.06
830004020,2,55,2,2,2,2,2,1,--,3,2,1,85.746635,3,1.06
830004031,1,26,4,1,2,2,2,1,--,3,2,1,93.254059,3,1.06
830004031,2,20,6,1,2,2,2,4,--,3,2,1,126.764549,3,1.06
830004031,3,49,3,2,2,2,2,1,--,3,2,1,94.932411,3,1.06
830004031,4,50,3,1,1,1,2,8,--,9,2,1,97.92585,3,1.06
830004050,1,78,2,1,1,2,5,8,--,9,2,1,104.003387,3,1.06
830004050,2,59,2,2,1,2,5,2,--,3,2,1,85.746635,3,1.06
830004100,1,60,3,1,1,2,2,8,--,9,2,1,96.65416,3,1.06
830004100,2,58,3,2,1,2,5,1,--,1,2,1,85.746635,3,1.06
830004100,3,36,4,1,2,2,5,2,--,3,2,1,108.783798,3,1.06
830004130,1,63,3,2,2,2,4,2,--,3,2,1,103.029549,3,1.06
830004130,2,67,3,1,2,2,4,1,--,3,2,1,117.089386,3,1.06
830004130,3,22,4,1,2,2,2,8,--,9,1,1,126.764549,3,1.06
830005041,1,64,3,1,2,2,2,8,--,9,2,1,96.65416,3,1.06
830005041,2,65,3,2,2,2,2,2,--,3,2,1,126.07267,3,1.06
830005041,3,40,4,1,1,2,2,1,--,3,2,1,147.291962,3,1.06
830005061,1,65,2,1,1,1,2,8,--,9,2,1,117.089386,3,1.06
830005061,2,64,2,2,1,2,2,1,--,3,2,1,103.029549,3,1.06
830005071,1,42,3,1,1,2,2,1,--,5,2,1,147.291962,3,1.06
830005071,2,32,3,2,2,2,2,8,--,9,2,1,110.295525,3,1.06
830005071,3,13,4,1,99,99,9,8,--,9,99,4,115.73584,3,1.06
830005071,4,12,4,1,99,99,9,99,--,9,99,4,115.73584,3,1.06
830005071,5,11,4,1,99,99,9,99,--,9,99,4,115.73584,3,1.06
830005080,1,36,3,1,1,2,2,1,--,4,2,1,113.880699,3,1.06
830005080,2,36,3,2,1,2,3,1,--,3,2,1,118.838921,3,1.06
830005080,3,11,4,2,99,99,9,99,--,9,99,1,88.828476,3,1.06
830005080,4,8,4,2,99,99,9,99,--,9,99,1,113.392578,3,1.06
830005080,5,5,4,2,99,99,9,99,--,9,99,1,113.392578,3,1.06
830005080,6,1,4,1,99,99,9,99,--,9,99,1,132.368973,3,1.06
830005140,1,32,2,2,1,2,6,1,--,1,2,1,110.295525,3,1.06
830005140,2,36,2,1,1,2,5,1,--,1,1,1,108.783798,3,1.06
830006020,1,42,3,1,1,2,2,1,--,1,2,1,147.291962,3,1.06
830006020,2,35,3,2,2,2,2,1,--,3,2,1,113.520103,3,1.06
830006020,3,11,4,2,99,99,9,99,--,9,99,5,84.852821,3,1.06
830006030,1,61,3,1,1,2,5,1,--,1,2,5,96.65416,3,1.06
830006030,2,36,3,2,1,2,5,8,--,9,2,5,113.520103,3,1.06
830006030,3,8,4,1,99,99,9,99,--,9,99,5,101.718201,3,1.06
830006030,4,6,4,1,99,99,9,99,--,9,99,5,101.718201,3,1.06
830006080,1,90,1,1,1,2,1,8,--,9,2,1,104.003387,3,1.06
830006091,1,27,7,1,1,2,5,1,--,1,2,1,93.254059,3,1.06
830006091,2,24,7,1,1,2,2,1,--,1,1,1,126.764549,3,1.06
830006091,3,25,7,1,1,2,5,1,--,1,2,1,93.254059,3,1.06
830006110,1,50,3,2,2,2,2,1,--,3,2,1,89.798119,3,1.06
830006110,2,17,4,2,2,2,1,8,--,9,1,1,139.243851,3,1.06
830006110,3,18,4,1,1,2,2,1,--,3,2,1,132.729721,3,1.06
830006110,4,18,4,2,1,2,2,8,--,9,2,1,139.243851,3,1.06
830006131,1,75,2,1,1,2,2,8,--,9,2,1,104.003387,3,1.06
830006131,2,70,2,2,2,2,2,8,--,9,2,1,87.025887,3,1.06
830007010,1,28,2,1,1,2,2,1,--,9,2,1,93.254059,3,1.06
830007010,2,29,2,2,2,2,2,8,--,9,2,1,109.771362,3,1.06
830007010,3,60,6,1,1,2,2,1,--,1,2,1,96.65416,3,1.06
830007010,4,55,6,2,2,2,2,1,--,9,2,1,85.746635,3,1.06
830007020,1,60,3,1,2,2,4,8,--,9,2,1,96.65416,3,1.06
830007020,2,60,3,2,2,2,5,8,--,9,2,1,103.029549,3,1.06
830007020,3,26,4,1,2,2,3,1,--,9,1,1,93.254059,3,1.06
830007020,4,24,4,1,1,2,3,1,--,1,1,1,126.764549,3,1.06
830007020,5,22,4,2,2,2,3,1,--,9,2,1,124.151077,3,1.06
830007030,1,30,2,2,1,2,5,1,--,1,2,1,110.295525,3,1.06
830007030,2,35,2,1,1,2,4,1,--,9,2,1,108.783798,3,1.06
830007030,3,8,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830007030,4,56,5,2,2,2,4,8,--,9,2,1,85.746635,3,1.06
830007040,1,90,1,1,1,2,2,8,--,9,2,1,108.876312,3,1.06
830007050,1,31,3,2,1,2,5,1,--,1,2,1,110.295525,3,1.06
830007050,2,34,3,1,1,2,4,1,--,1,2,1,111.489311,3,1.06
830007050,3,3,4,1,99,99,9,99,--,9,99,1,126.444588,3,1.06
830007061,1,76,2,1,1,2,2,8,--,9,2,1,104.003387,3,1.06
830007061,2,76,2,2,2,2,2,8,--,9,2,1,177.407959,3,1.06
830007070,1,59,3,2,2,2,4,2,--,9,2,1,85.746635,3,1.06
830007070,2,27,4,1,2,2,2,8,--,9,2,1,93.254059,3,1.06
830007080,1,66,2,2,1,2,4,8,--,9,2,1,131.979614,3,1.06
830007080,2,67,2,1,1,2,4,1,--,1,2,1,122.575432,3,1.06
830007090,1,75,2,1,1,1,5,2,--,9,2,1,104.003387,3,1.06
830007090,2,72,2,2,2,2,2,8,--,9,2,1,87.025887,3,1.06
830007100,1,33,2,2,1,2,5,2,--,9,2,1,110.295525,3,1.06
830007100,2,57,5,2,2,2,6,2,--,9,2,1,85.746635,3,1.06
830007100,3,39,2,1,1,2,4,1,--,1,2,1,108.783798,3,1.06
830007100,4,12,4,2,99,99,9,99,--,9,99,1,84.852821,3,1.06
830007100,5,8,4,2,99,99,9,99,--,9,99,1,108.31752,3,1.06
830007100,6,6,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830007110,1,60,2,1,1,2,7,1,--,1,2,1,96.65416,3,1.06
830007110,2,45,2,2,1,2,7,1,--,1,2,1,94.932411,3,1.06
830007120,1,85,3,1,2,2,2,8,--,9,2,1,108.876312,3,1.06
830007120,2,83,3,2,2,2,1,8,--,9,2,1,185.720154,3,1.06
830007120,3,30,4,2,2,2,2,1,--,9,2,1,115.463264,3,1.06
830007151,1,40,3,2,1,2,4,1,--,9,2,1,101.41938,3,1.06
830007151,2,41,3,1,1,2,4,1,--,9,2,1,147.291962,3,1.06
830007151,3,19,4,2,1,2,1,8,--,9,1,1,139.243851,3,1.06
830007151,4,6,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830008020,1,60,4,1,1,1,2,8,--,9,2,1,96.65416,3,1.06
830008020,2,80,3,2,2,2,1,8,--,9,2,1,177.407959,3,1.06
830008030,1,60,1,2,1,2,4,8,--,9,2,1,103.029549,3,1.06
830008041,1,72,3,1,1,1,4,8,--,9,2,1,84.131119,3,1.06
830008041,2,60,3,2,2,2,1,8,--,9,2,1,103.029549,3,1.06
830008041,3,40,4,1,1,2,4,8,--,9,2,5,147.291962,3,1.06
830008060,1,70,2,1,1,1,4,8,--,9,2,1,84.131119,3,1.06
830008060,2,64,2,2,2,2,1,8,--,9,2,5,103.029549,3,1.06
830008070,1,65,2,1,1,2,2,2,--,3,2,1,117.089386,3,1.06
830008070,2,59,2,2,2,2,6,8,--,9,2,1,85.746635,3,1.06
830008080,1,57,3,2,2,2,5,1,--,3,2,5,85.746635,3,1.06
830008080,2,63,3,1,1,2,5,1,--,4,2,5,96.65416,3,1.06
830008080,3,83,5,2,2,2,5,8,--,9,2,4,177.407959,3,1.06
830008080,4,35,4,1,1,2,5,1,--,1,2,5,108.783798,3,1.06
830008100,1,50,3,2,1,2,3,2,--,1,2,1,89.798119,3,1.06
830008100,2,50,3,1,1,1,5,8,--,9,2,1,97.92585,3,1.06
830008100,3,22,4,2,2,2,3,8,--,9,2,1,124.151077,3,1.06
830008100,4,18,4,1,2,2,1,8,--,9,1,1,132.729721,3,1.06
830008100,5,15,4,2,99,99,1,8,--,9,99,1,139.243851,3,1.06
830008120,1,59,2,2,1,2,2,2,--,3,2,1,85.746635,3,1.06
830008120,2,65,2,1,1,1,4,1,--,1,2,1,117.089386,3,1.06
830008150,1,80,1,2,2,2,2,8,--,9,2,1,185.720154,3,1.06
830009020,1,21,4,1,2,2,3,1,--,9,2,1,223.737289,3,1.06
830009020,2,43,3,2,2,2,2,1,--,9,2,1,179.003494,3,1.06
830009020,3,72,6,1,2,2,2,8,--,9,2,1,148.48999,3,1.06
830009020,4,72,6,2,2,2,2,8,--,9,2,1,153.599228,3,1.06
830009030,1,69,1,2,1,2,4,8,--,9,2,1,131.979614,3,1.06
830009040,1,57,3,1,1,2,5,2,--,1,2,1,90.017494,3,1.06
830009040,2,56,3,2,2,2,2,8,--,9,2,1,85.746635,3,1.06
830009040,3,35,4,1,1,2,2,1,--,1,2,1,108.783798,3,1.06
830009040,4,27,4,1,1,2,3,1,--,1,2,1,93.254059,3,1.06
830009040,5,25,6,2,1,2,3,1,--,9,2,1,109.771362,3,1.06
830009050,1,62,3,1,1,2,4,1,--,1,2,1,96.65416,3,1.06
830009050,2,60,4,2,1,2,4,1,--,1,2,1,103.029549,3,1.06
830009050,3,25,4,2,1,2,5,1,--,1,2,1,109.771362,3,1.06
830009050,4,28,6,1,1,2,5,1,--,9,2,1,93.254059,3,1.06
830009060,1,45,1,2,1,2,3,8,--,9,2,1,167.554092,3,1.06
830009070,1,35,3,1,1,2,2,1,--,1,2,1,108.783798,3,1.06
830009070,2,31,3,2,1,2,2,8,--,9,2,1,110.295525,3,1.06
830009070,3,9,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830009070,4,6,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830009080,1,23,3,2,1,2,5,8,--,9,2,1,129.967987,3,1.06
830009080,2,26,3,1,1,2,4,8,--,9,1,1,97.623344,3,1.06
830009080,3,1,4,1,99,99,9,99,--,9,99,1,132.368973,3,1.06
830009090,1,67,1,2,2,2,2,8,--,9,2,1,126.07267,3,1.06
830009100,1,19,--,2,2,2,1,8,--,9,1,1,139.243851,3,1.06
830009100,2,53,5,1,1,2,2,1,--,9,2,1,97.92585,3,1.06
830009100,3,53,5,2,2,2,4,2,--,9,2,1,89.798119,3,1.06
830009110,1,67,2,1,1,2,4,2,--,9,2,1,117.089386,3,1.06
830009110,2,65,2,2,1,2,4,2,--,1,2,1,126.07267,3,1.06
830009130,1,38,3,2,1,2,3,8,--,9,2,1,113.520103,3,1.06
830009130,2,44,3,1,1,2,7,1,--,9,2,1,147.291962,3,1.06
830009130,3,18,4,1,2,2,1,8,--,9,1,1,132.729721,3,1.06
830009130,4,17,4,1,2,2,1,8,--,9,1,1,132.729721,3,1.06
830009130,5,15,4,2,99,99,1,8,--,9,99,1,139.243851,3,1.06
830009130,6,15,4,1,99,99,1,8,--,9,99,1,132.729721,3,1.06
830009130,7,12,4,1,99,99,9,99,--,9,99,1,115.73584,3,1.06
830009130,8,6,4,1,99,99,9,99,--,9,99,1,101.718201,3,1.06
830009130,9,3,4,2,99,99,9,99,--,9,99,1,154.968704,3,1.06
830009140,1,67,2,1,1,2,5,1,--,5,2,1,117.089386,3,1.06
830009140,2,63,2,2,1,2,5,2,--,1,2,1,103.029549,3,1.06
830009150,1,59,2,2,1,2,6,1,--,9,1,1,85.746635,3,1.06
830009150,2,60,2,1,1,2,6,1,--,9,2,1,96.65416,3,1.06
830010010,1,53,3,1,1,2,4,1,--,4,2,1,97.882957,3,1.06
830010010,2,49,3,2,1,2,4,8,--,9,2,1,80.858543,3,1.06
830010010,3,20,4,2,1,2,3,1,--,4,2,1,142.879761,3,1.06
830010010,4,23,4,1,1,2,3,1,--,4,2,1,278.330414,3,1.06
830010020,1,46,3,1,1,2,4,1,--,2,2,1,99.733391,3,1.06
830010020,2,45,3,2,1,2,3,1,--,2,2,1,74.728325,3,1.06
830010020,3,17,4,2,2,2,8,8,--,9,1,1,119.645134,3,1.06
830010020,4,10,4,2,99,99,9,99,--,9,99,1,96.008041,3,1.06
830010020,5,10,4,2,99,99,9,99,--,9,99,1,96.008041,3,1.06
830010020,6,7,4,2,99,99,9,99,--,9,99,1,108.547798,3,1.06
830010030,1,81,1,1,1,2,5,8,--,9,2,1,266.648682,3,1.06
830010041,1,19,3,1,1,2,2,4,--,9,2,1,155.40802,3,1.06
830010041,2,47,4,2,1,2,4,1,--,9,2,1,80.858543,3,1.06
830010050,1,36,3,2,1,2,4,1,--,9,2,1,93.855827,3,1.06
830010050,2,13,4,2,99,99,9,8,--,9,99,1,103.883911,3,1.06
830010050,3,9,4,1,99,99,9,99,--,9,99,1,102.051605,3,1.06
830010050,4,7,4,1,99,99,9,99,--,9,99,1,102.051605,3,1.06
830010060,1,40,3,1,1,2,5,1,--,1,2,1,135.36261,3,1.06
830010060,2,39,4,2,1,2,4,1,--,1,2,1,86.740227,3,1.06
830010060,3,14,4,2,99,99,9,8,--,9,99,1,96.008041,3,1.06
830010060,4,11,4,1,99,99,9,99,--,9,99,1,129.939545,3,1.06
830010060,5,7,4,2,99,99,9,99,--,9,99,1,108.547798,3,1.06
830010070,1,52,3,2,1,2,6,1,--,1,2,1,75.158966,3,1.06
830010070,2,57,3,1,1,2,5,1,--,5,2,1,67.740448,3,1.06
830010070,3,15,4,2,99,99,1,8,--,9,99,1,119.645134,3,1.06
830010080,1,63,3,1,1,2,3,8,--,9,2,1,105.844978,3,1.06
830010080,2,58,4,2,1,2,4,1,--,9,2,1,84.93071,3,1.06
830010090,1,55,2,1,1,2,5,1,--,1,2,1,73.297424,3,1.06
830010090,2,53,2,2,1,2,5,1,--,1,2,1,81.324509,3,1.06
830010100,1,53,3,1,1,2,5,1,--,9,2,1,90.462051,3,1.06
830010100,2,50,3,2,1,2,6,1,--,1,2,1,75.158966,3,1.06
830010100,3,17,4,1,1,2,1,8,--,9,1,1,143.6259,3,1.06
830010111,1,41,3,2,1,1,6,1,--,5,2,1,117.191475,3,1.06
830010111,2,41,3,1,1,1,5,1,--,1,2,1,135.36261,3,1.06
830010111,3,12,4,1,99,99,9,99,--,9,99,1,129.939545,3,1.06
830010111,4,10,4,2,99,99,9,99,--,9,99,1,96.008041,3,1.06
830010111,5,4,4,2,99,99,9,99,--,9,99,1,99.770355,3,1.06
830010120,1,57,3,2,1,2,4,1,--,4,2,1,78.49176,3,1.06
830010120,2,63,3,1,1,2,4,1,--,1,2,1,97.820435,3,1.06
830010120,3,20,4,1,1,2,4,1,--,5,2,1,257.229034,3,1.06
830010140,1,44,3,2,1,2,4,8,--,9,2,1,117.191475,3,1.06
830010140,2,13,4,1,99,99,9,8,--,9,99,1,129.939545,3,1.06
830010140,3,17,4,2,2,2,1,8,--,9,1,1,119.645134,3,1.06
830010140,4,8,4,2,99,99,9,99,--,9,99,1,108.547798,3,1.06
830010150,1,49,3,2,1,2,6,8,--,9,1,1,74.728325,3,1.06
830010150,2,55,3,1,1,2,5,1,--,9,2,1,67.740448,3,1.06
830010150,3,23,4,1,1,2,3,1,--,9,2,1,257.229034,3,1.06
830010150,4,22,4,2,1,2,3,1,--,5,2,1,132.047455,3,1.06
830010150,5,13,4,2,99,99,9,8,--,9,99,1,96.008041,3,1.06
830011010,1,38,3,2,1,2,6,1,--,9,2,1,86.740227,3,1.06
